lower_threshold,upper_threshold,total_records,total_failures,low_risk_records,review_records,high_risk_records,low_risk_rate,review_rate,high_risk_rate,automation_coverage,low_risk_failures,low_risk_passes,review_failures,review_passes,high_risk_failures,high_risk_passes,low_risk_npv,high_risk_precision,high_risk_failure_capture,review_failure_capture,review_plus_high_failure_capture,low_risk_failure_leakage,operational_cost
0.38,0.5099999999999998,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.5199999999999998,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.5299999999999998,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.5399999999999998,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.5499999999999998,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.5599999999999998,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.5699999999999997,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.5799999999999997,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.5899999999999997,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.5999999999999998,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.6099999999999998,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.6199999999999998,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.6299999999999998,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.6399999999999997,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.6499999999999997,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.6599999999999997,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.6699999999999997,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.6799999999999997,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.6899999999999997,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.6999999999999997,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.7099999999999997,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.7199999999999998,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.7299999999999996,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.7399999999999997,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.7499999999999997,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.7599999999999997,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.7699999999999997,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.7799999999999997,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.7899999999999997,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.7999999999999996,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.8099999999999996,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.8199999999999996,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.8299999999999996,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.8399999999999996,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.8499999999999996,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.8599999999999997,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.8699999999999997,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.8799999999999997,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.8899999999999996,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.38,0.8999999999999996,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.39999999999999986,1253,83,1242,0,11,0.99122106943336,0.0,0.008778930566640064,1.0,78,1164,0,0,5,6,0.9371980676328503,0.45454545454545453,0.060240963855421686,0.0,0.060240963855421686,0.9397590361445783,1578.0
0.39,0.40999999999999986,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.4199999999999998,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.4299999999999998,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.43999999999999984,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.44999999999999984,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.45999999999999985,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.4699999999999998,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.4799999999999998,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.4899999999999998,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.4999999999999998,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.5099999999999998,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.5199999999999998,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.5299999999999998,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.5399999999999998,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.5499999999999998,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.5599999999999998,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.5699999999999997,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.5799999999999997,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.5899999999999997,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.5999999999999998,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.6099999999999998,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.6199999999999998,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.6299999999999998,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.6399999999999997,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.6499999999999997,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.6599999999999997,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.6699999999999997,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.6799999999999997,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.6899999999999997,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.6999999999999997,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.7099999999999997,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.7199999999999998,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.7299999999999996,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
0.39,0.7399999999999997,1253,83,1242,10,1,0.99122106943336,0.007980845969672785,0.0007980845969672786,0.9920191540303273,78,1164,4,6,1,0,0.9371980676328503,1.0,0.012048192771084338,0.04819277108433735,0.060240963855421686,0.9397590361445783,1568.0
